chr	start	end	samples
scaffold-ma2	99550205	99550546	RVG1_RVG4
scaffold-ma2	99611603	99612385	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	99762433	99762685	RVG11_RVG1_RVG4
scaffold-ma2	99787986	99788465	RVG11_RVG1_RVG4
scaffold-ma2	99826311	99827270	RVG11_RVG1_RVG4
scaffold-ma2	99923075	99923452	RVG11_RVG1_RVG4
scaffold-ma2	100012463	100012972	RVG11_RVG1_RVG4
scaffold-ma2	100046118	100046860	RVG11_RVG1_RVG4
scaffold-ma2	100061440	100061774	RVG11_RVG1_RVG4
scaffold-ma2	100062131	100062372	RVG1_RVG4
scaffold-ma2	100063939	100064172	RVG1_RVG4
scaffold-ma2	100070227	100070661	RVG11_RVG1_RVG4
scaffold-ma2	100078878	100078976	RVG11_RVG1
scaffold-ma2	100079990	100080302	RVG11_RVG1_RVG4
scaffold-ma2	100082306	100082960	RVG11_RVG1_RVG4
scaffold-ma2	100084643	100084850	RVG11_RVG4
scaffold-ma2	100117540	100117688	RVG1_RVG4
scaffold-ma2	100124990	100125289	RVG11_RVG1_RVG4
scaffold-ma2	100127629	100127775	RVG11_RVG1_RVG4
scaffold-ma2	100132984	100133415	RVG11_RVG1_RVG4
scaffold-ma2	100134816	100135250	RVG11_RVG1_RVG4
scaffold-ma2	100135785	100136056	RVG11_RVG1_RVG4
scaffold-ma2	100140093	100140398	RVG11_RVG1_RVG4
scaffold-ma2	100165969	100166108	RVG11_RVG1
scaffold-ma2	100169183	100169595	RVG11_RVG1_RVG4
scaffold-ma2	100184022	100184223	RVG11_RVG1_RVG4
scaffold-ma2	100191650	100192041	RVG11_RVG1_RVG4
scaffold-ma2	100203865	100204157	RVG11_RVG1_RVG4
scaffold-ma2	100212597	100212970	RVG11_RVG1_RVG4
scaffold-ma2	100216567	100216901	RVG11_RVG1_RVG4
scaffold-ma2	100232556	100232756	RVG11_RVG1_RVG4
scaffold-ma2	100253511	100253878	RVG11_RVG1_RVG4
scaffold-ma2	100303652	100303909	RVG11_RVG1_RVG4
scaffold-ma2	100311086	100311726	RVG11_RVG1_RVG4
scaffold-ma2	100328846	100329108	RVG11_RVG1_RVG4
scaffold-ma2	100352299	100352616	RVG11_RVG1_RVG4
scaffold-ma2	100354883	100355005	RVG11_RVG1
scaffold-ma2	100383389	100383727	RVG11_RVG1_RVG4
scaffold-ma2	100404176	100404430	RVG11_RVG1_RVG4
scaffold-ma2	100420193	100420768	RVG11_RVG1_RVG4
scaffold-ma2	100471779	100471994	RVG11_RVG1_RVG4
scaffold-ma2	100473571	100474044	RVG11_RVG1_RVG4
scaffold-ma2	100525413	100525662	RVG11_RVG4
scaffold-ma2	100699382	100700188	RVG11_RVG1_RVG4
scaffold-ma2	100707701	100707887	RVG11_RVG1_RVG4
scaffold-ma2	100726412	100726618	RVG1_RVG4
scaffold-ma2	100732396	100732680	RVG11_RVG1_RVG4
scaffold-ma2	100738783	100739057	RVG11_RVG1_RVG4
scaffold-ma2	100794014	100794424	RVG11_RVG1_RVG4
scaffold-ma2	100861437	100862016	RVG11_RVG1_RVG4
scaffold-ma2	101129122	101129340	RVG11_RVG4
scaffold-ma2	101130710	101131075	RVG11_RVG1_RVG4
scaffold-ma2	101265530	101266277	RVG11_RVG1_RVG4
scaffold-ma2	101290605	101290765	RVG11_RVG1_RVG4
scaffold-ma2	101323009	101323862	RVG11_RVG1_RVG4
scaffold-ma2	101368315	101368943	RVG11_RVG1_RVG4
scaffold-ma2	101373769	101374013	RVG1_RVG4
scaffold-ma2	101402991	101403238	RVG11_RVG1_RVG4
scaffold-ma2	101419203	101419619	RVG11_RVG1_RVG4
scaffold-ma2	101420721	101420920	RVG11_RVG1_RVG4
scaffold-ma2	101438618	101438806	RVG11_RVG4
scaffold-ma2	101441121	101441333	RVG11_RVG1_RVG4
scaffold-ma2	101447964	101448470	RVG11_RVG1_RVG4
scaffold-ma2	101460659	101461044	RVG11_RVG1_RVG4
scaffold-ma2	101482046	101482346	RVG11_RVG1_RVG4
scaffold-ma2	101494981	101495172	RVG11_RVG1_RVG4
scaffold-ma2	101525695	101526016	RVG11_RVG1_RVG4
scaffold-ma2	101532921	101533028	RVG11_RVG1
scaffold-ma2	101603643	101603843	RVG11_RVG1_RVG4
scaffold-ma2	101611757	101612291	RVG11_RVG1_RVG4
scaffold-ma2	101615522	101615655	RVG1_RVG4
scaffold-ma2	101651335	101652095	RVG11_RVG1_RVG4
scaffold-ma2	101666942	101667427	RVG11_RVG1_RVG4
scaffold-ma2	101675561	101675721	RVG1_RVG4
scaffold-ma2	101683167	101683542	RVG11_RVG1_RVG4
scaffold-ma2	101688317	101688826	RVG11_RVG1_RVG4
scaffold-ma2	101700768	101700967	RVG11_RVG4
scaffold-ma2	101746011	101746540	RVG11_RVG1_RVG4
scaffold-ma2	101749566	101749813	RVG11_RVG1_RVG4
scaffold-ma2	101754656	101754999	RVG11_RVG1_RVG4
scaffold-ma2	101764539	101764716	RVG11_RVG1_RVG4
scaffold-ma2	101770446	101770862	RVG11_RVG4
scaffold-ma2	101772428	101773004	RVG11_RVG1_RVG4
scaffold-ma2	101783184	101783376	RVG11_RVG1_RVG4
scaffold-ma2	101814999	101815419	RVG11_RVG1_RVG4
scaffold-ma2	101815613	101816024	RVG11_RVG1_RVG4
scaffold-ma2	101841793	101842059	RVG11_RVG1_RVG4
scaffold-ma2	101847664	101848009	RVG11_RVG1_RVG4
scaffold-ma2	101851966	101852207	RVG11_RVG1_RVG4
scaffold-ma2	101857818	101858072	RVG1_RVG4
scaffold-ma2	101862830	101863083	RVG1_RVG4
scaffold-ma2	101885108	101885246	RVG11_RVG4
scaffold-ma2	101905463	101905811	RVG11_RVG1_RVG4
scaffold-ma2	101906497	101906780	RVG11_RVG1_RVG4
scaffold-ma2	101907137	101907387	RVG11_RVG4
scaffold-ma2	101922687	101923116	RVG11_RVG1_RVG4
scaffold-ma2	102000461	102000836	RVG11_RVG1_RVG4
scaffold-ma2	102005586	102005993	RVG11_RVG1_RVG4
scaffold-ma2	102007557	102007833	RVG11_RVG4
scaffold-ma2	102039027	102039321	RVG11_RVG4
scaffold-ma2	102044260	102044715	RVG11_RVG4
scaffold-ma2	102062675	102062874	RVG11_RVG1_RVG4
scaffold-ma2	102109510	102110002	RVG11_RVG11_RVG1_RVG4
scaffold-ma2	102175904	102176002	RVG11_RVG1
scaffold-ma2	102176159	102176736	RVG11_RVG1_RVG4
scaffold-ma2	102178310	102178688	RVG11_RVG1_RVG4
scaffold-ma2	102195355	102195534	RVG11_RVG1_RVG4
scaffold-ma2	102201672	102201927	RVG11_RVG1_RVG4
scaffold-ma2	102208077	102208342	RVG11_RVG1_RVG4
scaffold-ma2	102208599	102208910	RVG11_RVG1
scaffold-ma2	102213620	102213953	RVG11_RVG1_RVG4
scaffold-ma2	102214119	102214300	RVG11_RVG4
scaffold-ma2	102219864	102220164	RVG11_RVG1_RVG4
scaffold-ma2	102233705	102234102	RVG11_RVG1_RVG4
scaffold-ma2	102236561	102236828	RVG1_RVG4
scaffold-ma2	102250044	102250211	RVG11_RVG4
scaffold-ma2	102251459	102251808	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	102276375	102276528	RVG1_RVG4
scaffold-ma2	102287526	102287941	RVG11_RVG1_RVG4
scaffold-ma2	102290717	102290965	RVG11_RVG4
scaffold-ma2	102301471	102301681	RVG11_RVG1_RVG4
scaffold-ma2	102319320	102319856	RVG11_RVG1_RVG4
scaffold-ma2	102331730	102331861	RVG1_RVG4
scaffold-ma2	102383815	102384329	RVG11_RVG1_RVG4
scaffold-ma2	102412032	102412428	RVG11_RVG1_RVG4
scaffold-ma2	102419896	102420218	RVG11_RVG1_RVG4
scaffold-ma2	102448968	102449131	RVG1_RVG4
scaffold-ma2	102456936	102457233	RVG11_RVG1_RVG4
scaffold-ma2	102482026	102482172	RVG1_RVG4
scaffold-ma2	102488081	102488259	RVG11_RVG1_RVG4
scaffold-ma2	102519573	102519705	RVG11_RVG1_RVG4
scaffold-ma2	102555275	102555575	RVG11_RVG1_RVG4
scaffold-ma2	102566821	102567255	RVG11_RVG1_RVG4
scaffold-ma2	102574308	102574585	RVG11_RVG1_RVG4
scaffold-ma2	102574796	102574912	RVG11_RVG4
scaffold-ma2	102584369	102584575	RVG11_RVG1_RVG4
scaffold-ma2	102584949	102585167	RVG11_RVG1_RVG4
scaffold-ma2	102600154	102600610	RVG11_RVG1_RVG4
scaffold-ma2	102601489	102601719	RVG1_RVG4
scaffold-ma2	102610051	102610716	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	102611056	102611348	RVG11_RVG4
scaffold-ma2	102636754	102637289	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	102711388	102711800	RVG11_RVG1_RVG4
scaffold-ma2	102731034	102731501	RVG11_RVG1_RVG4
scaffold-ma2	103394758	103394945	RVG11_RVG1_RVG4
scaffold-ma2	103429200	103429474	RVG11_RVG1_RVG4
scaffold-ma2	103472987	103473622	RVG11_RVG1_RVG4
scaffold-ma2	103604599	103605100	RVG11_RVG1_RVG4
scaffold-ma2	103665280	103665395	RVG11_RVG1_RVG4
scaffold-ma2	103863134	103863594	RVG11_RVG1_RVG4
scaffold-ma2	103867417	103867811	RVG11_RVG1_RVG4
scaffold-ma2	103880024	103880332	RVG11_RVG1_RVG4
scaffold-ma2	103898278	103898883	RVG11_RVG1_RVG4
scaffold-ma2	103906908	103907287	RVG11_RVG1_RVG4
scaffold-ma2	103917415	103917657	RVG11_RVG1_RVG4
scaffold-ma2	103961421	103961691	RVG11_RVG1_RVG4
scaffold-ma2	103971607	103972354	RVG11_RVG1_RVG4
scaffold-ma2	103976291	103976440	RVG1_RVG4
scaffold-ma2	104012414	104012679	RVG11_RVG1_RVG4
scaffold-ma2	104020895	104021135	RVG11_RVG1_RVG4
scaffold-ma2	104026303	104026795	RVG11_RVG1_RVG4
scaffold-ma2	104052373	104052538	RVG11_RVG1_RVG4
scaffold-ma2	104062431	104062678	RVG11_RVG1_RVG4
scaffold-ma2	104073007	104073366	RVG11_RVG4
scaffold-ma2	104116632	104117019	RVG11_RVG4
scaffold-ma2	104197326	104197490	RVG11_RVG4
scaffold-ma2	104232541	104233442	RVG11_RVG11_RVG1_RVG1_RVG4
scaffold-ma2	104264087	104264478	RVG11_RVG1_RVG4
scaffold-ma2	104273272	104273677	RVG11_RVG1_RVG4
scaffold-ma2	104276597	104276827	RVG11_RVG1_RVG4
scaffold-ma2	104286936	104287345	RVG11_RVG1_RVG4
scaffold-ma2	104298495	104299001	RVG11_RVG1_RVG4
scaffold-ma2	104318575	104318771	RVG11_RVG1
scaffold-ma2	104320267	104320388	RVG1_RVG4
scaffold-ma2	104331359	104331938	RVG11_RVG1_RVG4
scaffold-ma2	104343927	104344378	RVG11_RVG1_RVG4
scaffold-ma2	104345515	104345762	RVG11_RVG1_RVG4
scaffold-ma2	104348957	104349412	RVG11_RVG1_RVG4
scaffold-ma2	104372788	104373081	RVG11_RVG1_RVG4
scaffold-ma2	104373652	104373848	RVG11_RVG1
scaffold-ma2	104378069	104378483	RVG11_RVG1_RVG4
scaffold-ma2	104403637	104403893	RVG11_RVG1_RVG4
scaffold-ma2	104416495	104416716	RVG11_RVG1
scaffold-ma2	104418150	104418307	RVG11_RVG1_RVG4
scaffold-ma2	104426972	104427317	RVG11_RVG1_RVG4
scaffold-ma2	104427503	104427801	RVG11_RVG4
scaffold-ma2	104440247	104440610	RVG11_RVG1_RVG4
scaffold-ma2	104450715	104450885	RVG11_RVG4
scaffold-ma2	104465952	104466494	RVG11_RVG1_RVG4
scaffold-ma2	104470326	104470611	RVG11_RVG1_RVG4
scaffold-ma2	104474679	104475713	RVG11_RVG11_RVG1_RVG1_RVG4
scaffold-ma2	104482286	104482933	RVG11_RVG1_RVG4
scaffold-ma2	104491545	104492096	RVG11_RVG1_RVG4
scaffold-ma2	104501717	104501969	RVG11_RVG1_RVG4
scaffold-ma2	104517330	104517748	RVG11_RVG1_RVG4
scaffold-ma2	104557801	104557966	RVG1_RVG4
scaffold-ma2	104583969	104584243	RVG11_RVG1_RVG4
scaffold-ma2	104645062	104645395	RVG11_RVG1_RVG4
scaffold-ma2	104661001	104661341	RVG11_RVG1_RVG4
scaffold-ma2	104693197	104693333	RVG1_RVG4
scaffold-ma2	104695736	104696136	RVG11_RVG1_RVG4
scaffold-ma2	104702482	104703106	RVG11_RVG1_RVG4
scaffold-ma2	104709535	104709688	RVG11_RVG1_RVG4
scaffold-ma2	104711305	104711886	RVG11_RVG1_RVG4
scaffold-ma2	104713012	104713502	RVG11_RVG1_RVG4
scaffold-ma2	104726745	104727145	RVG11_RVG1_RVG4
scaffold-ma2	104729070	104729250	RVG11_RVG1_RVG4
scaffold-ma2	104750586	104750774	RVG11_RVG1_RVG4
scaffold-ma2	104771451	104771848	RVG11_RVG1_RVG4
scaffold-ma2	104776427	104776629	RVG11_RVG1_RVG4
scaffold-ma2	104789942	104790118	RVG11_RVG1
scaffold-ma2	104797083	104797340	RVG11_RVG1
scaffold-ma2	104811835	104812020	RVG11_RVG1_RVG4
scaffold-ma2	104821070	104821477	RVG11_RVG1_RVG4
scaffold-ma2	104839526	104839787	RVG11_RVG1_RVG4
scaffold-ma2	104879811	104880036	RVG1_RVG4
scaffold-ma2	104893610	104893789	RVG11_RVG1
scaffold-ma2	104936183	104936342	RVG11_RVG1_RVG4
scaffold-ma2	104942013	104942474	RVG11_RVG1_RVG4
scaffold-ma2	105159874	105160565	RVG11_RVG11_RVG1_RVG4
scaffold-ma2	105161118	105161411	RVG11_RVG1_RVG4
scaffold-ma2	105262338	105262594	RVG11_RVG1_RVG4
scaffold-ma2	105262903	105263154	RVG11_RVG1_RVG4
scaffold-ma2	105334464	105334691	RVG11_RVG1_RVG4
scaffold-ma2	105747375	105747507	RVG11_RVG1
scaffold-ma2	105755219	105755469	RVG11_RVG1
scaffold-ma2	105756798	105757222	RVG11_RVG1_RVG4
scaffold-ma2	106046607	106046991	RVG11_RVG1_RVG4
scaffold-ma2	106115075	106115265	RVG11_RVG4
scaffold-ma2	106127544	106127950	RVG11_RVG1_RVG4
scaffold-ma2	106135801	106136207	RVG11_RVG1_RVG4
scaffold-ma2	106146257	106146419	RVG11_RVG1
scaffold-ma2	106155343	106156097	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	106168915	106169033	RVG11_RVG1
scaffold-ma2	106191646	106191960	RVG11_RVG1_RVG4
scaffold-ma2	106274915	106275058	RVG11_RVG1
scaffold-ma2	106483938	106484085	RVG11_RVG1_RVG4
scaffold-ma2	106498171	106498310	RVG11_RVG1_RVG4
scaffold-ma2	106529917	106530660	RVG11_RVG1_RVG4
scaffold-ma2	106538890	106539204	RVG1_RVG4
scaffold-ma2	106540069	106540658	RVG11_RVG1_RVG4
scaffold-ma2	106544809	106545141	RVG1_RVG4
scaffold-ma2	106546391	106547046	RVG11_RVG1_RVG4
scaffold-ma2	106557432	106557597	RVG1_RVG4
scaffold-ma2	106565254	106565525	RVG11_RVG1_RVG4
scaffold-ma2	106643414	106643663	RVG11_RVG1_RVG4
scaffold-ma2	106678260	106678689	RVG11_RVG11_RVG1_RVG4
scaffold-ma2	106706849	106707445	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	106726205	106726898	RVG11_RVG1_RVG4
scaffold-ma2	106731491	106731644	RVG11_RVG1_RVG4
scaffold-ma2	106736855	106737452	RVG11_RVG1_RVG4
scaffold-ma2	106742542	106742806	RVG11_RVG1_RVG4
scaffold-ma2	106759905	106760218	RVG11_RVG1_RVG4
scaffold-ma2	106777942	106778259	RVG11_RVG1_RVG4
scaffold-ma2	106787299	106787602	RVG11_RVG1_RVG4
scaffold-ma2	106799897	106800335	RVG11_RVG1_RVG4
scaffold-ma2	106800676	106800955	RVG11_RVG4
scaffold-ma2	106843892	106844181	RVG1_RVG4
scaffold-ma2	106847718	106847838	RVG1_RVG4
scaffold-ma2	106856093	106856202	RVG1_RVG4
scaffold-ma2	106869225	106869802	RVG11_RVG1_RVG4
scaffold-ma2	106870676	106871350	RVG11_RVG1_RVG4
scaffold-ma2	106873268	106873394	RVG11_RVG4
scaffold-ma2	106882906	106883215	RVG11_RVG4
scaffold-ma2	106889946	106890331	RVG11_RVG1_RVG4
scaffold-ma2	106890616	106890990	RVG11_RVG1_RVG4
scaffold-ma2	106901361	106901627	RVG11_RVG1_RVG4
scaffold-ma2	106913370	106913785	RVG11_RVG1_RVG4
scaffold-ma2	106946459	106946902	RVG11_RVG1_RVG4
scaffold-ma2	106950253	106950496	RVG11_RVG1_RVG4
scaffold-ma2	106950701	106951062	RVG11_RVG1_RVG4
scaffold-ma2	106965112	106965297	RVG11_RVG4
scaffold-ma2	107042182	107042383	RVG11_RVG4
scaffold-ma2	107061181	107061393	RVG11_RVG1_RVG4
scaffold-ma2	107112389	107113143	RVG11_RVG1_RVG4
scaffold-ma2	107262940	107263359	RVG11_RVG1_RVG4
scaffold-ma2	107269201	107269529	RVG11_RVG1_RVG4
scaffold-ma2	107275659	107276029	RVG11_RVG1_RVG4
scaffold-ma2	107293009	107293624	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	107298591	107298759	RVG11_RVG1
scaffold-ma2	107298892	107299519	RVG11_RVG1_RVG4
scaffold-ma2	107344380	107344823	RVG11_RVG1_RVG4
scaffold-ma2	107358101	107358262	RVG11_RVG4
scaffold-ma2	107422102	107422407	RVG11_RVG1_RVG4
scaffold-ma2	107435999	107436362	RVG11_RVG1_RVG4
scaffold-ma2	107541162	107541318	RVG11_RVG1_RVG4
scaffold-ma2	107594967	107595243	RVG11_RVG1_RVG4
scaffold-ma2	107600324	107600544	RVG1_RVG4
scaffold-ma2	107603330	107603652	RVG11_RVG1_RVG4
scaffold-ma2	107630651	107630824	RVG1_RVG4
scaffold-ma2	107671000	107671512	RVG11_RVG1_RVG4
scaffold-ma2	107711196	107711542	RVG1_RVG4
scaffold-ma2	107803284	107803661	RVG11_RVG1_RVG4
scaffold-ma2	107811480	107811823	RVG11_RVG1_RVG4
scaffold-ma2	107857604	107858027	RVG11_RVG1_RVG4
scaffold-ma2	107984337	107985481	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	108006739	108006923	RVG11_RVG1_RVG4
scaffold-ma2	108036644	108036935	RVG11_RVG1_RVG4
scaffold-ma2	108050958	108051157	RVG11_RVG1_RVG4
scaffold-ma2	108052824	108052957	RVG11_RVG1
scaffold-ma2	108081916	108082140	RVG11_RVG1_RVG4
scaffold-ma2	108090456	108090640	RVG11_RVG1_RVG4
scaffold-ma2	108100191	108101176	RVG11_RVG1_RVG4
scaffold-ma2	108129874	108130662	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	108131867	108132386	RVG11_RVG4
scaffold-ma2	108165645	108165912	RVG11_RVG1_RVG4
scaffold-ma2	108177821	108178115	RVG11_RVG1_RVG4
scaffold-ma2	108185542	108185819	RVG11_RVG1_RVG4
scaffold-ma2	108193177	108193643	RVG11_RVG1_RVG4
scaffold-ma2	108207967	108208374	RVG1_RVG4
scaffold-ma2	108212741	108212954	RVG11_RVG1_RVG4
scaffold-ma2	108214623	108214754	RVG11_RVG1
scaffold-ma2	108215359	108215831	RVG1_RVG4
scaffold-ma2	108227387	108227785	RVG11_RVG1_RVG4
scaffold-ma2	108237342	108237808	RVG11_RVG1_RVG4
scaffold-ma2	108242430	108243067	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	108250435	108251023	RVG11_RVG1_RVG4
scaffold-ma2	108251646	108251951	RVG11_RVG1_RVG4
scaffold-ma2	108256922	108257085	RVG11_RVG4
scaffold-ma2	108258111	108258929	RVG11_RVG1_RVG4
scaffold-ma2	108272087	108272254	RVG11_RVG1
scaffold-ma2	108284391	108284591	RVG11_RVG1_RVG4
scaffold-ma2	108284867	108285409	RVG11_RVG1_RVG4
scaffold-ma2	108292557	108293106	RVG11_RVG1_RVG4
scaffold-ma2	108314475	108314839	RVG11_RVG1_RVG4
scaffold-ma2	108322188	108322523	RVG11_RVG1_RVG4
scaffold-ma2	108326216	108326426	RVG11_RVG1_RVG4
scaffold-ma2	108342082	108342655	RVG11_RVG1_RVG4
scaffold-ma2	108424134	108424564	RVG11_RVG1_RVG4
scaffold-ma2	108442271	108442495	RVG11_RVG1
scaffold-ma2	108512482	108512842	RVG11_RVG1_RVG4
scaffold-ma2	108513431	108513609	RVG11_RVG1_RVG4
scaffold-ma2	108516848	108517207	RVG11_RVG1_RVG4
scaffold-ma2	108546985	108547335	RVG11_RVG1_RVG4
scaffold-ma2	108549077	108549279	RVG11_RVG1
scaffold-ma2	108549388	108549816	RVG11_RVG1_RVG4
scaffold-ma2	108560603	108561118	RVG11_RVG11_RVG1_RVG4
scaffold-ma2	108563194	108563738	RVG11_RVG1_RVG4
scaffold-ma2	108568630	108568814	RVG11_RVG4
scaffold-ma2	108572293	108572460	RVG11_RVG1_RVG4
scaffold-ma2	108573451	108573758	RVG11_RVG1_RVG4
scaffold-ma2	108579405	108579839	RVG11_RVG1_RVG4
scaffold-ma2	108580457	108580858	RVG11_RVG1_RVG4
scaffold-ma2	108586100	108586289	RVG11_RVG1_RVG4
scaffold-ma2	108617010	108617388	RVG11_RVG1_RVG4
scaffold-ma2	108621034	108621474	RVG11_RVG1_RVG4
scaffold-ma2	108627122	108627350	RVG1_RVG4
scaffold-ma2	108631657	108631921	RVG11_RVG1_RVG4
scaffold-ma2	108641992	108642267	RVG11_RVG1_RVG4
scaffold-ma2	108654130	108654351	RVG1_RVG4
scaffold-ma2	108687215	108687565	RVG1_RVG4
scaffold-ma2	108689451	108689672	RVG11_RVG1
scaffold-ma2	108699548	108700020	RVG11_RVG1_RVG4
scaffold-ma2	108707736	108707927	RVG11_RVG1_RVG4
scaffold-ma2	108710815	108711015	RVG1_RVG4
scaffold-ma2	108712781	108712969	RVG11_RVG1_RVG4
scaffold-ma2	108719995	108720526	RVG11_RVG1_RVG4
scaffold-ma2	108726977	108727266	RVG11_RVG1_RVG4
scaffold-ma2	108736338	108736482	RVG11_RVG1_RVG4
scaffold-ma2	108742020	108742294	RVG11_RVG1_RVG4
scaffold-ma2	108742588	108742813	RVG11_RVG1_RVG4
scaffold-ma2	108744127	108744442	RVG1_RVG4
scaffold-ma2	108746319	108746551	RVG11_RVG1_RVG4
scaffold-ma2	108753557	108753945	RVG11_RVG1_RVG4
scaffold-ma2	108754208	108754446	RVG11_RVG1_RVG4
scaffold-ma2	108754923	108755057	RVG1_RVG4
scaffold-ma2	108779287	108779483	RVG11_RVG1_RVG4
scaffold-ma2	108783782	108784011	RVG11_RVG1_RVG4
scaffold-ma2	108858624	108859204	RVG11_RVG1_RVG4
scaffold-ma2	108881807	108882174	RVG11_RVG4
scaffold-ma2	108928848	108929063	RVG11_RVG1_RVG4
scaffold-ma2	108939968	108940929	RVG11_RVG1_RVG4
scaffold-ma2	108954003	108954538	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	108975161	108975658	RVG11_RVG1_RVG4
scaffold-ma2	109024781	109025036	RVG11_RVG1_RVG4
scaffold-ma2	109075680	109075878	RVG11_RVG1_RVG4
scaffold-ma2	109086715	109086974	RVG11_RVG1_RVG4
scaffold-ma2	109110191	109110382	RVG11_RVG1_RVG4
scaffold-ma2	109164882	109165147	RVG11_RVG1_RVG4
scaffold-ma2	109167132	109167689	RVG11_RVG4
scaffold-ma2	109188179	109188857	RVG11_RVG1_RVG4
scaffold-ma2	109208728	109209018	RVG11_RVG1_RVG4
scaffold-ma2	109216591	109216843	RVG11_RVG1_RVG4
scaffold-ma2	109299316	109299815	RVG11_RVG1_RVG4
scaffold-ma2	109349361	109349838	RVG11_RVG1_RVG4
scaffold-ma2	109351043	109351224	RVG11_RVG1_RVG4
scaffold-ma2	109352274	109352521	RVG11_RVG1_RVG4
scaffold-ma2	109372180	109372463	RVG11_RVG1_RVG4
scaffold-ma2	109385907	109386517	RVG11_RVG1_RVG4
scaffold-ma2	109392280	109392691	RVG11_RVG1_RVG4
scaffold-ma2	109401373	109401486	RVG11_RVG1_RVG4
scaffold-ma2	109410303	109410966	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	109412209	109412455	RVG11_RVG4
scaffold-ma2	109429059	109429565	RVG11_RVG1_RVG4
scaffold-ma2	109434775	109435144	RVG11_RVG1_RVG4
scaffold-ma2	109476660	109477071	RVG11_RVG4
scaffold-ma2	109480292	109480509	RVG11_RVG1_RVG4
scaffold-ma2	109494516	109495230	RVG11_RVG1_RVG4
scaffold-ma2	109512463	109513183	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	109519768	109520234	RVG11_RVG1_RVG4
scaffold-ma2	109525533	109525969	RVG11_RVG1_RVG1_RVG4
scaffold-ma2	109601850	109601975	RVG11_RVG1
scaffold-ma2	109791635	109791772	RVG1_RVG4
scaffold-ma2	109792123	109792506	RVG11_RVG1_RVG4
scaffold-ma2	109792812	109793101	RVG11_RVG1_RVG4
scaffold-ma2	109834055	109834533	RVG11_RVG1_RVG4
scaffold-ma2	109843947	109844139	RVG11_RVG1_RVG4
scaffold-ma2	109861980	109862358	RVG11_RVG1_RVG4
scaffold-ma2	109866376	109866536	RVG11_RVG4
scaffold-ma2	109885126	109885302	RVG11_RVG1_RVG4
scaffold-ma2	109889061	109889403	RVG11_RVG1_RVG4
scaffold-ma2	109896655	109897089	RVG11_RVG1_RVG4
scaffold-ma2	109902907	109903271	RVG11_RVG1_RVG4
scaffold-ma2	109913871	109914214	RVG11_RVG1_RVG4
scaffold-ma2	109938113	109938374	RVG11_RVG1_RVG4
scaffold-ma2	109956732	109957011	RVG11_RVG1_RVG4
scaffold-ma2	109969044	109969237	RVG11_RVG4
scaffold-ma2	109977220	109977603	RVG11_RVG1_RVG4
scaffold-ma2	109987095	109987831	RVG11_RVG1_RVG4
scaffold-ma2	109989489	109989754	RVG11_RVG4
scaffold-ma2	109991192	109991329	RVG1_RVG4
scaffold-ma2	110021395	110022190	RVG11_RVG1_RVG4
scaffold-ma2	110031379	110032132	RVG11_RVG1_RVG4
scaffold-ma2	110065808	110066479	RVG11_RVG1_RVG4
scaffold-ma2	110076030	110076379	RVG11_RVG1_RVG4
scaffold-ma2	110076880	110077229	RVG11_RVG1_RVG4
scaffold-ma2	110087415	110087645	RVG11_RVG1_RVG4
scaffold-ma2	110091059	110091201	RVG11_RVG1_RVG4
scaffold-ma2	110178211	110178390	RVG11_RVG1_RVG4
scaffold-ma2	110183779	110184543	RVG11_RVG1_RVG4
scaffold-ma2	110195707	110195942	RVG1_RVG4
scaffold-ma2	110196674	110197104	RVG11_RVG1_RVG4
scaffold-ma2	110197708	110197955	RVG11_RVG1_RVG4
scaffold-ma2	110198721	110198968	RVG11_RVG1_RVG4
scaffold-ma2	110202842	110203079	RVG11_RVG1_RVG4
scaffold-ma2	110209257	110209428	RVG11_RVG1_RVG4
scaffold-ma2	110280904	110281204	RVG11_RVG4
scaffold-ma2	110308805	110308921	RVG11_RVG4
scaffold-ma2	110309832	110310409	RVG11_RVG1_RVG4
scaffold-ma2	110322497	110323097	RVG11_RVG1_RVG4
scaffold-ma2	110406980	110407276	RVG11_RVG1_RVG4
scaffold-ma2	110513893	110514298	RVG11_RVG1_RVG4
scaffold-ma2	110538415	110538716	RVG11_RVG1_RVG4
scaffold-ma2	110609176	110609433	RVG11_RVG1_RVG4
scaffold-ma2	110684728	110684972	RVG11_RVG1_RVG4
scaffold-ma2	110898718	110898897	RVG1_RVG4
scaffold-ma2	110904438	110904692	RVG1_RVG4
scaffold-ma2	110905201	110905566	RVG1_RVG4
scaffold-ma2	110924560	110924823	RVG11_RVG1_RVG4
scaffold-ma2	110931599	110932264	RVG11_RVG1_RVG4
